day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;53900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-48.0
-1;54000;RAINFOREST_RESIN;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;-48.0
-1;54000;KELP;2020;31;;;;;2022;1;2023;31;;;2021.0;140.078125
-1;54100;KELP;2020;24;;;;;2022;2;2023;24;;;2021.0;141.5859375
-1;54100;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;-48.0
-1;54200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-48.0
-1;54200;KELP;2020;28;;;;;2023;28;;;;;2021.5;142.6484375
-1;54300;KELP;2022;1;2019;25;;;2023;25;;;;;2022.5;155.3046875
-1;54300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-48.0
-1;54400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;54400;KELP;2019;29;;;;;2022;29;;;;;2020.5;164.1171875
-1;54500;KELP;2019;21;;;;;2022;21;;;;;2020.5;167.7734375
-1;54500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-48.0
-1;54600;RAINFOREST_RESIN;10002;3;9995;27;;;10005;27;;;;;10003.5;-48.0
-1;54600;KELP;2019;27;;;;;2023;27;;;;;2021.0;162.828125
-1;54700;KELP;2019;29;;;;;2020;4;2022;29;;;2019.5;164.28125
-1;54700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-48.0
-1;54800;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;-48.0
-1;54800;KELP;2019;27;;;;;2021;1;2022;27;;;2020.0;165.5625
-1;54900;KELP;2019;29;;;;;2022;29;;;;;2020.5;167.546875
-1;54900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;-48.0
-1;55000;RAINFOREST_RESIN;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;-48.0
-1;55000;KELP;2019;36;;;;;2022;30;;;;;2020.5;176.0234375
-1;55100;KELP;2019;37;;;;;2022;29;;;;;2020.5;181.8359375
-1;55100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;55200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-48.0
-1;55200;KELP;2018;21;;;;;2019;3;2020;8;2022;23;2018.5;186.8984375
-1;55300;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;-48.0
-1;55300;KELP;2018;29;;;;;2022;29;;;;;2020.0;193.59375
-1;55400;RAINFOREST_RESIN;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;-48.0
-1;55400;KELP;2019;2;2018;22;;;2022;22;;;;;2020.5;192.5234375
-1;55500;KELP;2021;1;2019;4;2018;25;2022;25;;;;;2021.5;189.9140625
-1;55500;RAINFOREST_RESIN;9995;25;;;;;10002;9;10005;25;;;9998.5;-48.0
-1;55600;KELP;2019;3;2018;26;;;2022;26;;;;;2020.5;191.65625
-1;55600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-48.0
-1;55700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-48.0
-1;55700;KELP;2019;25;;;;;2022;23;;;;;2020.5;188.5
-1;55800;RAINFOREST_RESIN;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;-48.0
-1;55800;KELP;2018;27;;;;;2022;27;;;;;2020.0;192.40625
-1;55900;KELP;2018;22;;;;;2022;22;;;;;2020.0;198.9453125
-1;55900;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-48.0
-1;56000;KELP;2018;24;;;;;2019;3;2021;2;2022;22;2018.5;202.09375
-1;56000;RAINFOREST_RESIN;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;-48.0
-1;56100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-48.0
-1;56100;KELP;2019;22;;;;;2022;22;;;;;2020.5;184.4375
-1;56200;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-48.0
-1;56200;KELP;2020;2;2018;30;;;2022;30;;;;;2021.0;192.4296875
-1;56300;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;193.3515625
-1;56300;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;-48.0
-1;56400;KELP;2018;31;;;;;2022;31;;;;;2020.0;194.796875
-1;56400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-48.0
-1;56500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-48.0
-1;56500;KELP;2018;29;;;;;2022;29;;;;;2020.0;195.8125
-1;56600;RAINFOREST_RESIN;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;-48.0
-1;56600;KELP;2019;2;2018;29;;;2022;31;;;;;2020.5;190.5703125
-1;56700;KELP;2020;6;2018;26;;;2022;26;;;;;2021.0;197.5859375
-1;56700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;-48.0
-1;56800;KELP;2018;24;;;;;2021;2;2022;22;;;2019.5;201.2578125
-1;56800;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;-48.0
-1;56900;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-48.0
-1;56900;KELP;2018;24;;;;;2021;22;;;;;2019.5;209.6015625
-1;57000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-48.0
-1;57000;KELP;2018;28;;;;;2020;8;2021;28;;;2019.0;221.234375
-1;57100;KELP;2017;27;;;;;2020;27;;;;;2018.5;239.78125
-1;57100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-48.0
-1;57200;KELP;2019;1;2017;27;;;2020;27;;;;;2019.5;245.2578125
-1;57200;RAINFOREST_RESIN;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;-48.0
-1;57300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;-48.0
-1;57300;KELP;2017;27;;;;;2020;27;;;;;2018.5;241.6875
-1;57400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-48.0
-1;57400;KELP;2017;24;;;;;2019;2;2020;24;;;2018.0;244.9765625
-1;57500;KELP;2019;5;2017;30;;;2020;25;;;;;2019.5;244.40625
-1;57500;RAINFOREST_RESIN;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;-48.0
-1;57600;KELP;2017;24;;;;;2020;24;;;;;2018.5;241.7421875
-1;57600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-48.0
-1;57700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;57700;KELP;2017;29;;;;;2020;29;;;;;2018.5;242.296875
-1;57800;RAINFOREST_RESIN;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;-48.0
-1;57800;KELP;2017;31;;;;;2020;2;2021;29;;;2018.5;235.0859375
-1;57900;KELP;2017;27;;;;;2018;6;2019;5;2020;2;2017.5;237.59375
-1;57900;RAINFOREST_RESIN;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;-48.0
-1;58000;KELP;2017;29;;;;;2020;1;2021;24;;;2018.5;238.078125
-1;58000;RAINFOREST_RESIN;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;-48.0
-1;58100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-48.0
-1;58100;KELP;2017;23;;;;;2020;23;;;;;2018.5;248.84375
-1;58200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-48.0
-1;58200;KELP;2017;31;;;;;2020;31;;;;;2018.5;246.65625
-1;58300;KELP;2017;29;;;;;2020;29;;;;;2018.5;248.34375
-1;58300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;58400;KELP;2016;23;;;;;2018;1;2019;23;;;2017.0;286.6953125
-1;58400;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-48.0
-1;58500;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;-48.0
-1;58500;KELP;2016;21;;;;;2019;21;;;;;2017.5;292.7421875
-1;58600;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;-48.0
-1;58600;KELP;2015;25;;;;;2017;7;2019;25;;;2016.0;301.7265625
-1;58700;KELP;2015;34;;;;;2018;32;;;;;2016.5;309.1015625
-1;58700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-48.0
-1;58800;KELP;2015;29;;;;;2019;29;;;;;2017.0;302.421875
-1;58800;RAINFOREST_RESIN;9995;29;;;;;10002;1;10005;29;;;9998.5;-48.0
-1;58900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-48.0
-1;58900;KELP;2015;25;;;;;2019;25;;;;;2017.0;298.35546875
-1;59000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-48.0
-1;59000;KELP;2016;22;;;;;2019;22;;;;;2017.5;290.4453125
-1;59100;KELP;2016;34;;;;;2019;27;;;;;2017.5;283.97265625
-1;59100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-48.0
-1;59200;KELP;2016;31;;;;;2020;31;;;;;2018.0;270.90625
-1;59200;RAINFOREST_RESIN;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;-48.0
-1;59300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-48.0
-1;59300;KELP;2016;26;;;;;2018;2;2019;27;;;2017.0;283.38671875
-1;59400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-48.0
-1;59400;KELP;2015;22;;;;;2019;22;;;;;2017.0;299.56640625
-1;59500;KELP;2015;23;;;;;2019;23;;;;;2017.0;296.875
-1;59500;RAINFOREST_RESIN;10002;5;9995;23;;;10005;23;;;;;10003.5;-48.0
-1;59600;KELP;2016;29;;;;;2019;29;;;;;2017.5;293.4921875
-1;59600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-48.0
-1;59700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-48.0
-1;59700;KELP;2015;21;;;;;2018;21;;;;;2016.5;317.765625
-1;59800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-48.0
-1;59800;KELP;2015;25;;;;;2018;25;;;;;2016.5;314.41015625
-1;59900;KELP;2015;24;;;;;2018;24;;;;;2016.5;317.9921875
-1;59900;RAINFOREST_RESIN;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;-48.0
-1;60000;KELP;2015;22;;;;;2018;22;;;;;2016.5;315.0546875
-1;60000;RAINFOREST_RESIN;9998;3;9995;22;;;10005;22;;;;;10001.5;-48.0
-1;60100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-48.0
-1;60100;KELP;2015;27;;;;;2018;27;;;;;2016.5;317.87890625
-1;60200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-48.0
-1;60200;KELP;2016;3;2015;25;;;2018;25;;;;;2017.0;324.73828125
-1;60300;KELP;2015;28;;;;;2018;28;;;;;2016.5;325.6015625
-1;60300;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-48.0
-1;60400;KELP;2015;1;2014;20;;;2018;21;;;;;2016.5;328.40234375
-1;60400;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;-48.0
-1;60500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-48.0
-1;60500;KELP;2015;24;;;;;2018;24;;;;;2016.5;312.671875
-1;60600;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-48.0
-1;60600;KELP;2015;26;;;;;2018;24;;;;;2016.5;313.53125
-1;60700;KELP;2015;22;;;;;2017;5;2018;22;;;2016.0;313.765625
-1;60700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-48.0
-1;60800;KELP;2015;31;;;;;2018;32;;;;;2016.5;313.35546875
-1;60800;RAINFOREST_RESIN;10002;10;9996;2;9995;30;10004;2;10005;30;;;10003.0;-48.0
-1;60900;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-48.0
-1;60900;KELP;2015;28;;;;;2017;4;2018;31;;;2016.0;320.44140625
-1;61000;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-48.0
-1;61000;KELP;2015;28;;;;;2018;28;;;;;2016.5;316.52734375
-1;61100;KELP;2015;29;;;;;2017;3;2018;29;;;2016.0;325.21875
-1;61100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;61200;KELP;2015;22;;;;;2016;2;2018;22;;;2015.5;317.83984375
-1;61200;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10000;2;10004;1;10005;21;9999.0;-48.0
-1;61300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-48.0
-1;61300;KELP;2015;23;;;;;2018;23;;;;;2016.5;309.87890625
-1;61400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-48.0
-1;61400;KELP;2015;31;;;;;2018;1;2019;30;;;2016.5;306.90234375
-1;61500;KELP;2015;29;;;;;2018;29;;;;;2016.5;318.53125
-1;61500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-48.0
-1;61600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-48.0
-1;61600;KELP;2015;30;;;;;2017;5;2018;30;;;2016.0;324.90625
-1;61700;KELP;2014;26;;;;;2016;7;2017;27;;;2015.0;346.19921875
-1;61700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-48.0
-1;61800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;-48.0
-1;61800;KELP;2015;20;;;;;2018;20;;;;;2016.5;323.640625
-1;61900;KELP;2014;26;;;;;2017;26;;;;;2015.5;343.78515625
-1;61900;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;-48.0
-1;62000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;-48.0
-1;62000;KELP;2016;1;2014;20;;;2017;20;;;;;2016.5;342.77734375
-1;62100;KELP;2014;25;;;;;2017;25;;;;;2015.5;340.78515625
-1;62100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-48.0
-1;62200;RAINFOREST_RESIN;9995;25;;;;;10002;3;10005;25;;;9998.5;-48.0
-1;62200;KELP;2014;25;;;;;2017;25;;;;;2015.5;345.12109375
-1;62300;KELP;2014;22;;;;;2017;22;;;;;2015.5;341.80859375
-1;62300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-48.0
-1;62400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-48.0
-1;62400;KELP;2014;25;;;;;2016;8;2018;25;;;2015.0;328.70703125
-1;62500;KELP;2015;3;2014;23;;;2018;24;;;;;2016.5;327.8515625
-1;62500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-48.0
-1;62600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;62600;KELP;2015;29;;;;;2018;29;;;;;2016.5;313.30078125
-1;62700;KELP;2015;26;;;;;2018;26;;;;;2016.5;314.57421875
-1;62700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-48.0
-1;62800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-48.0
-1;62800;KELP;2015;25;;;;;2017;1;2019;26;;;2016.0;302.91015625
-1;62900;KELP;2016;29;;;;;2018;1;2019;29;;;2017.0;285.921875
-1;62900;RAINFOREST_RESIN;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;-48.0
-1;63000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;63000;KELP;2016;29;;;;;2018;4;2019;29;;;2017.0;284.1640625
-1;63100;KELP;2016;25;;;;;2020;26;;;;;2018.0;269.546875
-1;63100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-48.0
-1;63200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-48.0
-1;63200;KELP;2016;28;;;;;2020;28;;;;;2018.0;268.4140625
-1;63300;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;272.328125
-1;63300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-48.0
-1;63400;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-48.0
-1;63400;KELP;2018;3;2016;26;;;2020;26;;;;;2019.0;270.3828125
-1;63500;KELP;2016;22;;;;;2019;20;;;;;2017.5;275.265625
-1;63500;RAINFOREST_RESIN;9998;8;9995;20;;;10005;20;;;;;10001.5;-48.0
-1;63600;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-48.0
-1;63600;KELP;2018;1;2016;21;;;2019;21;;;;;2018.5;278.16796875
-1;63700;KELP;2017;8;2016;30;;;2019;2;2020;28;;;2018.0;272.36328125
-1;63700;RAINFOREST_RESIN;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;-48.0
-1;63800;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-48.0
-1;63800;KELP;2016;21;;;;;2018;7;2020;22;;;2017.0;268.98828125
-1;63900;KELP;2016;21;;;;;2018;6;2020;21;;;2017.0;273.83984375
-1;63900;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-48.0
-1;64000;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;-48.0
-1;64000;KELP;2016;30;;;;;2019;30;;;;;2017.5;276.94921875
-1;64100;KELP;2016;27;;;;;2019;27;;;;;2017.5;277.65625
-1;64100;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;-48.0
-1;64200;KELP;2015;25;;;;;2018;25;;;;;2016.5;308.9921875
-1;64200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-48.0
-1;64300;RAINFOREST_RESIN;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;-48.0
-1;64300;KELP;2015;23;;;;;2018;23;;;;;2016.5;316.859375
-1;64400;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;-48.0
-1;64400;KELP;2015;31;;;;;2018;29;;;;;2016.5;314.84765625
-1;64500;KELP;2015;29;;;;;2017;6;2018;29;;;2016.0;311.9296875
-1;64500;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;-48.0
-1;64600;KELP;2015;26;;;;;2018;26;;;;;2016.5;315.11328125
-1;64600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-48.0
-1;64700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-48.0
-1;64700;KELP;2015;28;;;;;2018;28;;;;;2016.5;324.328125
-1;64800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-48.0
-1;64800;KELP;2015;2;2014;30;;;2018;32;;;;;2016.5;325.00390625
-1;64900;KELP;2015;31;;;;;2017;3;2018;31;;;2016.0;324.3359375
-1;64900;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-48.0
-1;65000;KELP;2015;25;;;;;2018;25;;;;;2016.5;314.265625
-1;65000;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;-48.0
-1;65100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-48.0
-1;65100;KELP;2015;25;;;;;2018;25;;;;;2016.5;317.6640625
-1;65200;RAINFOREST_RESIN;9998;8;9995;29;;;10005;29;;;;;10001.5;-48.0
-1;65200;KELP;2017;1;2015;29;;;2019;29;;;;;2018.0;301.2578125
-1;65300;KELP;2015;21;;;;;2017;2;2018;21;;;2016.0;311.9296875
-1;65300;RAINFOREST_RESIN;9995;21;;;;;10002;3;10005;21;;;9998.5;-48.0
-1;65400;KELP;2015;28;;;;;2016;3;2018;28;;;2015.5;308.8046875
-1;65400;RAINFOREST_RESIN;9996;2;9995;26;;;10000;3;10004;2;10005;26;9998.0;-48.0
-1;65500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-48.0
-1;65500;KELP;2015;36;;;;;2018;29;;;;;2016.5;315.19921875
-1;65600;RAINFOREST_RESIN;9998;5;9995;20;;;10005;20;;;;;10001.5;-48.0
-1;65600;KELP;2015;20;;;;;2019;20;;;;;2017.0;305.23828125
-1;65700;KELP;2014;29;;;;;2018;29;;;;;2016.0;326.1640625
-1;65700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;65800;KELP;2015;20;;;;;2017;7;2018;20;;;2016.0;323.28125
-1;65800;RAINFOREST_RESIN;9998;9;9995;20;;;10005;20;;;;;10001.5;-48.0
-1;65900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-48.0
-1;65900;KELP;2015;29;;;;;2018;24;;;;;2016.5;317.1875
-1;66000;RAINFOREST_RESIN;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;-48.0
-1;66000;KELP;2015;24;;;;;2018;24;;;;;2016.5;316.52734375
-1;66100;KELP;2015;27;;;;;2018;27;;;;;2016.5;313.0859375
-1;66100;RAINFOREST_RESIN;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;-48.0
-1;66200;KELP;2016;5;2015;20;;;2019;20;;;;;2017.5;300.4140625
-1;66200;RAINFOREST_RESIN;10002;1;10000;5;9995;20;10005;20;;;;;10003.5;-48.0
-1;66300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-48.0
-1;66300;KELP;2018;1;2016;2;2015;25;2019;25;;;;;2018.5;297.5859375
-1;66400;RAINFOREST_RESIN;9995;21;;;;;9998;3;10005;21;;;9996.5;-48.0
-1;66400;KELP;2015;21;;;;;2019;21;;;;;2017.0;294.80859375
-1;66500;KELP;2015;22;;;;;2019;22;;;;;2017.0;296.6953125
-1;66500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-48.0
-1;66600;KELP;2015;22;;;;;2017;3;2019;22;;;2016.0;303.89453125
-1;66600;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-48.0
-1;66700;RAINFOREST_RESIN;9998;9;9995;27;;;10005;27;;;;;10001.5;-48.0
-1;66700;KELP;2014;27;;;;;2018;27;;;;;2016.0;331.4140625
-1;66800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-48.0
-1;66800;KELP;2014;30;;;;;2018;30;;;;;2016.0;328.35546875
-1;66900;KELP;2017;1;2015;4;2014;23;2018;23;;;;;2017.5;326.79296875
-1;66900;RAINFOREST_RESIN;9998;4;9995;23;;;10005;23;;;;;10001.5;-48.0
-1;67000;KELP;2015;25;;;;;2018;25;;;;;2016.5;321.41796875
-1;67000;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-48.0
-1;67100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-48.0
-1;67100;KELP;2015;23;;;;;2018;23;;;;;2016.5;323.63671875
-1;67200;RAINFOREST_RESIN;9996;2;9995;20;;;10002;3;10004;2;10005;20;9999.0;-48.0
-1;67200;KELP;2015;21;;;;;2018;22;;;;;2016.5;322.640625
-1;67300;KELP;2015;31;;;;;2018;30;;;;;2016.5;320.546875
-1;67300;RAINFOREST_RESIN;9995;30;;;;;9998;3;10005;30;;;9996.5;-48.0
-1;67400;KELP;2015;26;;;;;2018;26;;;;;2016.5;308.796875
-1;67400;RAINFOREST_RESIN;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;-48.0
-1;67500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-48.0
-1;67500;KELP;2015;20;;;;;2018;21;;;;;2016.5;312.015625
-1;67600;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-48.0
-1;67600;KELP;2015;27;;;;;2018;27;;;;;2016.5;314.09375
-1;67700;KELP;2015;33;;;;;2018;30;;;;;2016.5;310.859375
-1;67700;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-48.0
-1;67800;KELP;2015;38;;;;;2018;30;;;;;2016.5;324.8515625
-1;67800;RAINFOREST_RESIN;9998;3;9995;30;;;10005;30;;;;;10001.5;-48.0
-1;67900;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-48.0
-1;67900;KELP;2015;25;;;;;2018;25;;;;;2016.5;312.3359375
-1;68000;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-48.0
-1;68000;KELP;2015;23;;;;;2018;23;;;;;2016.5;310.6953125
-1;68100;KELP;2015;31;;;;;2017;4;2018;31;;;2016.0;330.25
-1;68100;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-48.0
-1;68200;KELP;2017;1;2015;31;;;2018;31;;;;;2017.5;320.96875
-1;68200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-48.0
-1;68300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-48.0
-1;68300;KELP;2017;1;2015;29;;;2018;29;;;;;2017.5;325.578125
-1;68400;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-48.0
-1;68400;KELP;2015;28;;;;;2018;28;;;;;2016.5;319.5
-1;68500;KELP;2015;23;;;;;2018;23;;;;;2016.5;316.078125
-1;68500;RAINFOREST_RESIN;9995;23;;;;;10002;5;10005;23;;;9998.5;-48.0
-1;68600;KELP;2015;24;;;;;2018;25;;;;;2016.5;317.515625
-1;68600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-48.0
-1;68700;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-48.0
-1;68700;KELP;2015;28;;;;;2018;28;;;;;2016.5;310.7421875
-1;68800;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;-48.0
-1;68800;KELP;2015;22;;;;;2018;22;;;;;2016.5;315.671875
-1;68900;KELP;2017;1;2015;28;;;2018;28;;;;;2017.5;331.5546875
-1;68900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-48.0
-1;69000;KELP;2015;30;;;;;2018;30;;;;;2016.5;313.96875
